,调和平均温度,扭矩转速积,机器质量等级,运行时间
5537,305.8308270676692,58795.700000000004,1,85
5538,305.9793497794478,66320.2,0,88
5539,305.9793497794478,77687.6,0,90
5540,305.9793497794478,87141.6,1,92
5541,305.9793497794478,57794.7,0,95
5542,306.02783404116303,56936.7,0,97
5543,306.02783404116303,50260.8,0,99
5544,305.9793497794478,68355.0,1,101
5545,306.02783404116303,52661.4,1,104
5546,306.02783404116303,61047.0,1,107
5547,306.02783404116303,50808.0,0,110
5548,306.02783404116303,42657.0,0,112
5549,305.8793266873672,67188.0,2,114
5550,305.92781045751633,69736.0,0,119
5551,305.9793497794478,58984.0,0,121
5552,305.9793497794478,46614.600000000006,0,123
5553,306.02783404116303,73200.3,0,125
5554,305.9793497794478,48842.200000000004,1,127
5555,306.030872263966,65099.8,2,130
5556,306.030872263966,47039.399999999994,0,135
5557,305.9823558242117,52252.2,1,137
5558,305.9823558242117,60629.299999999996,1,140
5559,305.9823558242117,58968.0,2,143
5560,306.1308948399739,42749.8,0,148
5561,306.030872263966,56498.399999999994,0,150
5562,306.030872263966,39852.3,1,152
5563,306.030872263966,39811.0,0,155
5564,305.9308496732026,59477.4,0,157
5565,305.9308496732026,57039.99999999999,0,159
5566,305.8793266873672,44431.600000000006,0,161
5567,305.8793266873672,54113.9,1,163
5568,305.8793266873672,55212.299999999996,0,166
5569,305.9793497794478,57750.0,1,168
5570,305.9308496732026,50817.4,0,171
5571,305.8793266873672,68073.2,1,173
5572,305.9793497794478,76683.6,0,176
5573,305.9308496732026,46931.5,1,178
5574,305.9308496732026,52074.0,0,181
5575,305.88233371465924,65730.3,1,183
5576,305.93382352941177,57375.6,0,186
5577,305.8338018960444,62876.399999999994,0,188
5578,305.8338018960444,63108.7,0,190
5579,305.782311590649,62441.6,0,192
5580,305.782311590649,58923.700000000004,0,194
5581,305.8338018960444,56124.0,0,196
5582,305.93382352941177,54549.600000000006,0,198
5583,305.93382352941177,57414.600000000006,1,200
5584,305.93382352941177,60368.0,0,203
5585,305.93382352941177,52479.99999999999,1,205
5586,305.9823558242117,63932.0,0,208
5587,306.0823779193206,44599.8,1,210
5588,306.0823779193206,58862.799999999996,0,213
5589,306.0338451486443,60411.7,1,0
5590,306.1338667537557,45661.7,0,3
5591,306.1338667537557,42280.7,0,5
5592,306.0823779193206,69644.59999999999,1,7
5593,306.0823779193206,49530.5,0,10
5594,306.0338451486443,41429.1,0,12
5595,306.030872263966,56356.0,1,14
5596,306.030872263966,57287.6,1,17
5597,305.9823558242117,69310.8,0,20
5598,306.030872263966,72766.40000000001,0,22
5599,306.0823779193206,59013.0,0,24
5600,305.9823558242117,66928.0,1,26
5601,306.030872263966,64521.299999999996,1,29
5602,305.9823558242117,64165.8,0,32
5603,305.9823558242117,66502.2,1,34
5604,305.9823558242117,58830.2,1,37
5605,306.0338451486443,50899.100000000006,1,40
5606,305.93382352941177,68133.4,2,43
5607,305.93382352941177,60839.600000000006,0,48
5608,305.8852753717928,58622.399999999994,1,50
5609,305.8852753717928,58812.6,0,53
5610,305.8852753717928,52462.0,0,55
5611,305.93382352941177,53640.6,2,57
5612,306.0338451486443,85540.0,0,62
5613,306.0853176547444,62184.3,0,64
5614,306.0853176547444,47642.0,0,66
5615,306.0853176547444,65044.5,0,68
5616,306.0853176547444,63203.99999999999,1,70
5617,306.0338451486443,80316.8,0,73
5618,306.0338451486443,86132.2,1,75
5619,306.1338667537557,50925.1,1,78
5620,306.0823779193206,42625.8,1,81
5621,306.1338667537557,40569.8,1,84
5622,306.1338667537557,76292.3,0,87
5623,306.1338667537557,59266.200000000004,1,89
5624,306.1338667537557,60973.6,0,92
5625,306.0823779193206,63092.4,1,94
5626,306.0338451486443,68552.5,0,97
5627,306.0853176547444,41459.600000000006,1,99
5628,305.98529652017646,54958.5,0,102
5629,305.98529652017646,69011.8,0,104
5630,305.98529652017646,69710.2,1,106
5631,305.8852753717928,76203.4,1,109
5632,305.8338018960444,66611.2,0,112
5633,305.93382352941177,50894.1,1,114
5634,305.93382352941177,62122.0,0,117
5635,305.93382352941177,60286.2,0,119
5636,305.93382352941177,45237.0,1,121
5637,305.93382352941177,69744.0,2,124
5638,305.93382352941177,64222.600000000006,0,129
5639,305.88233371465924,66792.0,0,131
5640,305.8338018960444,57628.8,0,133
5641,305.93382352941177,48847.4,0,135
5642,306.0338451486443,53662.5,0,137
5643,305.93382352941177,79134.0,1,139
5644,305.9823558242117,68703.5,0,142
5645,305.8852753717928,58845.6,1,144
5646,305.93382352941177,50581.8,0,147
5647,305.93382352941177,43164.799999999996,0,149
5648,305.8852753717928,61156.8,0,151
5649,305.8852753717928,74115.0,1,153
5650,305.9367320261438,55103.299999999996,0,156
5651,305.8852753717928,70945.6,1,158
5652,305.8852753717928,56406.00000000001,2,161
5653,305.7852542095799,46851.0,1,166
5654,305.7852542095799,36569.8,0,169
5655,305.7852542095799,53595.3,0,171
5656,305.8338018960444,69419.1,1,173
5657,305.7852542095799,65402.4,0,176
5658,305.8338018960444,72787.0,0,178
5659,305.7337802485285,50893.8,0,180
5660,305.88233371465924,62239.799999999996,2,182
5661,305.782311590649,59739.799999999996,1,187
5662,305.782311590649,39139.1,1,190
5663,305.782311590649,70988.8,0,193
5664,305.782311590649,59059.2,0,195
5665,305.782311590649,59760.0,0,197
5666,305.782311590649,72679.59999999999,0,199
5667,305.88233371465924,61286.399999999994,2,201
5668,305.88233371465924,57859.200000000004,0,206
5669,305.88233371465924,53256.899999999994,0,208
5670,305.9823558242117,40359.6,0,210
5671,305.9823558242117,57129.700000000004,0,212
5672,306.0823779193206,71912.0,0,214
5673,306.0823779193206,71484.0,0,216
5674,306.030872263966,57439.0,0,218
5675,305.9823558242117,44212.0,0,220
5676,306.030872263966,62612.0,0,222
5677,306.030872263966,55247.5,0,224
5678,306.030872263966,87641.59999999999,1,0
5679,306.1308948399739,59020.799999999996,0,3
5680,306.07937285644294,70424.90000000001,0,5
5681,305.9793497794478,64267.5,0,7
5682,306.07937285644294,58816.799999999996,0,9
5683,306.1278576094056,66690.8,0,11
5684,306.17939591836733,62135.2,0,13
5685,306.17939591836733,66795.2,0,15
5686,306.27941896523583,42532.0,0,17
5687,306.27941896523583,48790.0,0,19
5688,306.27941896523583,62384.399999999994,0,21
5689,306.27941896523583,66478.0,0,23
5690,306.27941896523583,66075.6,0,25
5691,306.27941896523583,72178.0,1,27
5692,306.3309399477807,43400.4,1,30
5693,306.3309399477807,46885.2,1,33
5694,306.2309174012406,81510.0,1,36
5695,306.27941896523583,73153.8,1,39
5696,306.2309174012406,51206.8,0,42
5697,306.17939591836733,56026.3,0,44
5698,306.1308948399739,63384.600000000006,0,46
5699,306.18240000000003,61246.4,1,48
5700,306.17939591836733,71233.8,2,51
5701,306.17939591836733,55344.3,0,56
5702,306.1308948399739,53248.0,1,58
5703,306.030872263966,49180.799999999996,1,61
5704,306.030872263966,54360.0,1,64
5705,305.9823558242117,80294.2,1,67
5706,305.9308496732026,63664.1,0,70
5707,305.8793266873672,60684.0,0,72
5708,305.9308496732026,54753.6,1,74
5709,305.9308496732026,55685.6,0,77
5710,306.030872263966,65753.1,0,79
5711,306.030872263966,65738.6,0,81
5712,305.9793497794478,55182.4,2,83
5713,305.8793266873672,64003.200000000004,0,88
5714,305.8793266873672,77472.0,0,90
5715,305.8793266873672,47910.399999999994,0,92
5716,305.8793266873672,74343.2,0,94
5717,305.9308496732026,71150.40000000001,1,96
5718,305.9308496732026,38466.0,0,99
5719,305.9308496732026,58098.6,1,101
5720,305.8793266873672,69984.0,0,104
5721,305.9793497794478,78080.0,0,106
5722,305.9793497794478,47555.9,0,108
5723,305.9308496732026,56496.5,1,110
5724,305.8793266873672,57407.99999999999,0,113
5725,306.030872263966,64008.9,1,115
5726,306.07937285644294,61500.0,0,118
5727,306.07937285644294,45517.5,0,120
5728,306.1278576094056,43871.2,0,122
5729,306.1278576094056,61569.6,2,124
5730,306.2278811622592,60531.299999999996,1,129
5731,306.17939591836733,70912.0,0,132
5732,306.27941896523583,67334.4,0,134
5733,306.27941896523583,61354.799999999996,1,136
5734,306.17939591836733,63157.5,1,139
5735,306.2278811622592,59548.5,0,142
5736,306.27941896523583,64439.4,0,144
5737,306.27941896523583,51489.5,1,146
5738,306.37944199706317,73296.3,2,149
5739,306.37637461249795,64615.200000000004,0,154
5740,306.42792822185976,79210.3,0,156
5741,306.3279046997389,59487.0,1,158
5742,306.37637461249795,49170.0,2,161
5743,306.37637461249795,53884.0,0,166
5744,306.27941896523583,75413.8,1,168
5745,306.37944199706317,62217.0,1,171
5746,306.3279046997389,63909.0,1,174
5747,306.37944199706317,47590.6,1,177
5748,306.27941896523583,38908.8,2,180
5749,306.27941896523583,56901.5,0,185
5750,306.27941896523583,66220.0,1,187
5751,306.27941896523583,55835.5,1,190
5752,306.17939591836733,50327.0,0,193
5753,306.17939591836733,70219.5,0,195
5754,306.37944199706317,55165.5,0,197
5755,306.37944199706317,52550.8,1,199
5756,306.42792822185976,48944.0,0,202
5757,306.42792822185976,47736.4,0,204
5758,306.3279046997389,53923.2,0,206
5759,306.27941896523583,63836.299999999996,0,208
5760,306.1278576094056,58910.6,0,0
5761,306.1278576094056,71120.0,0,2
5762,306.02783404116303,72458.40000000001,0,4
5763,306.02783404116303,47223.0,1,6
5764,306.0763024661114,58828.799999999996,0,9
5765,306.1278576094056,51033.99999999999,0,11
5766,306.12475506205095,61646.4,1,13
5767,306.0247304802352,62925.3,0,16
5768,305.97627838588465,56643.0,2,18
5769,305.92470588235295,73219.2,0,23
5770,305.97627838588465,60510.9,1,25
5771,305.87625428991663,44145.0,1,28
5772,305.92781045751633,60364.799999999996,0,31
5773,305.97627838588465,66149.9,0,33
5774,305.87625428991663,47693.1,2,35
5775,305.82778685845045,50100.0,0,40
5776,305.8793266873672,68922.5,0,42
5777,305.87625428991663,41556.3,0,44
5778,305.92781045751633,46384.5,1,46
5779,305.97627838588465,74362.40000000001,1,49
5780,305.97627838588465,60060.0,0,52
5781,305.97627838588465,52738.2,1,54
5782,305.97627838588465,81755.4,0,57
5783,305.97627838588465,68005.0,0,59
5784,305.92781045751633,73027.5,1,61
5785,305.82778685845045,62921.7,0,64
5786,305.82778685845045,71718.09999999999,0,66
5787,305.77623017819195,81198.0,2,68
5788,305.77623017819195,61899.0,1,73
5789,305.7277632439503,50532.2,1,76
5790,305.82468126838836,37057.299999999996,1,79
5791,305.87625428991663,63901.200000000004,0,82
5792,305.82778685845045,43464.0,0,84
5793,305.92781045751633,50491.2,0,86
5794,305.97627838588465,78825.6,0,88
5795,306.02783404116303,74440.8,0,90
5796,305.92781045751633,75790.0,1,92
5797,305.87625428991663,56363.5,1,95
5798,305.87625428991663,54302.399999999994,0,98
5799,305.82468126838836,32159.199999999997,1,100
5800,305.77623017819195,63927.99999999999,1,103
5801,305.82468126838836,64298.8,0,106
5802,305.82468126838836,50251.0,1,108
5803,305.82468126838836,59327.799999999996,1,111
5804,305.7246566383257,53515.600000000006,0,114
5805,305.7730913846657,56287.200000000004,1,116
5806,305.87311652230755,52903.2,0,119
5807,305.8215102974828,64128.6,0,121
5808,305.7730913846657,62595.0,0,123
5809,305.76988719960764,56769.0,0,125
5810,305.7730913846657,59581.5,0,127
5811,305.67306623058056,69785.59999999999,0,129
5812,305.67306623058056,72630.0,0,131
5813,305.7214846304774,61060.0,1,133
5814,305.62145894667975,64606.5,2,136
5815,305.7214846304774,62930.700000000004,0,141
5816,305.7214846304774,63806.4,0,143
5817,305.7730913846657,71813.3,1,145
5818,305.7730913846657,49544.299999999996,1,148
5819,305.7214846304774,62514.0,0,151
5820,305.62145894667975,53509.5,0,153
5821,305.62145894667975,57937.5,1,155
5822,305.67306623058056,49902.799999999996,1,158
5823,305.7214846304774,71388.4,1,161
5824,305.7214846304774,44022.0,0,164
5825,305.8699133845399,45882.8,0,166
5826,305.8699133845399,39355.200000000004,0,168
5827,305.8699133845399,63326.99999999999,1,170
5828,305.8699133845399,73636.8,0,173
5829,305.8182739457339,52621.8,2,175
5830,305.8699133845399,72570.59999999999,1,180
5831,305.96993955236076,81849.5,0,183
5832,306.0183273440053,58820.0,1,185
5833,306.0183273440053,73649.7,0,188
5834,305.96993955236076,70415.8,0,190
5835,305.8699133845399,46491.299999999996,0,192
5836,305.96993955236076,70699.2,2,194
5837,305.91830065359477,54927.8,1,199
5838,306.0183273440053,65312.0,0,202
5839,306.1183540169824,53127.8,0,204
5840,306.0183273440053,39038.299999999996,0,206
5841,306.0666993303936,55685.0,1,208
5842,306.1183540169824,48396.0,0,211
5843,306.2183806725432,64132.5,0,213
5844,306.2667537130733,42641.6,1,215
5845,306.31511096605743,53395.2,1,0
5846,306.2634241880202,74151.0,1,3
5847,306.21508325171396,49196.0,0,6
5848,306.1150555192685,74033.7,1,8
5849,306.1150555192685,56324.8,0,11
5850,306.0150277687031,54451.799999999996,1,13
5851,306.0150277687031,57572.2,1,16
5852,306.0150277687031,52385.4,2,19
5853,305.915,57671.9,0,24
5854,306.0150277687031,64821.9,0,26
5855,306.1150555192685,50777.799999999996,1,28
5856,306.1150555192685,41860.8,1,31
5857,306.1150555192685,57743.200000000004,0,34
5858,306.0150277687031,66601.8,0,36
5859,306.1150555192685,43334.299999999996,1,38
5860,306.0666993303936,38582.0,0,41
5861,306.1150555192685,36636.200000000004,2,43
5862,306.0666993303936,68369.59999999999,1,48
5863,306.1150555192685,48085.0,0,51
5864,306.1150555192685,76080.0,0,53
5865,306.1633959183673,59249.700000000004,0,55
5866,306.0633676302466,60341.0,1,57
5867,306.0633676302466,68307.8,0,60
5868,306.0150277687031,63106.899999999994,0,62
5869,306.0150277687031,59445.200000000004,0,64
5870,306.0633676302466,62602.4,2,66
5871,306.0633676302466,63403.0,0,71
5872,306.0633676302466,51961.6,0,73
5873,306.11169170476813,58381.0,0,75
5874,306.0116628552761,76275.5,2,77
5875,305.9116339869281,52376.799999999996,1,82
5876,305.9116339869281,77792.0,0,85
5877,305.9116339869281,59668.8,1,87
5878,305.9633393236399,53130.0,2,90
5879,305.9116339869281,38029.0,2,95
5880,306.0116628552761,44304.600000000006,1,100
5881,306.11169170476813,59144.8,0,103
5882,306.0599706026457,44362.2,0,105
5883,306.0116628552761,37888.2,0,107
5884,305.9116339869281,58188.0,0,109
5885,305.9116339869281,68033.90000000001,0,111
5886,305.9599411860807,63288.00000000001,1,113
5887,305.9599411860807,47935.799999999996,0,116
5888,306.0599706026457,65103.6,1,118
5889,306.0599706026457,59224.9,2,121
5890,306.0599706026457,63578.0,1,126
5891,306.1082625734814,61855.5,0,129
5892,306.2082925236696,62351.99999999999,0,131
5893,306.2082925236696,63798.0,0,133
5894,306.3083224543081,65190.399999999994,0,135
5895,306.2082925236696,61879.200000000004,1,137
5896,306.2082925236696,58160.0,1,140
5897,306.2082925236696,85852.0,0,143
5898,306.2082925236696,63567.2,1,145
5899,306.1565387755102,55978.5,0,148
5900,306.25656928349923,52271.0,0,150
5901,306.25656928349923,53371.5,0,152
5902,306.2082925236696,59316.6,0,154
5903,306.2082925236696,57602.2,1,156
5904,306.1082625734814,53335.200000000004,1,159
5905,306.16,54095.0,1,162
5906,306.16,67167.0,1,165
5907,306.0116628552761,58249.8,0,168
5908,306.0116628552761,52745.100000000006,0,170
5909,305.9116339869281,66185.6,0,172
5910,305.9116339869281,65390.4,0,174
5911,305.8633109985292,60828.0,0,176
5912,305.9116339869281,52124.6,1,178
5913,305.9116339869281,57018.5,0,181
5914,306.0116628552761,48205.2,2,183
5915,306.11169170476813,53720.8,0,188
5916,306.0116628552761,50975.4,1,190
5917,306.11169170476813,55537.5,0,193
5918,306.16,49576.200000000004,0,195
5919,306.16,57471.2,0,197
5920,306.3117493472585,68304.0,1,199
5921,306.26002937816224,68879.2,0,202
5922,306.36005873715123,70662.9,0,204
5923,306.36005873715123,70646.9,0,206
5924,306.3117493472585,77286.9,0,208
5925,306.26002937816224,70263.0,1,210
5926,306.26002937816224,75667.8,2,0
5927,306.26002937816224,64579.2,0,5
5928,306.3083224543081,44492.0,0,7
5929,306.2082925236696,71555.0,1,9
5930,306.1082625734814,40024.8,1,12
5931,306.00823260372425,60687.9,1,15
5932,306.00823260372425,88838.40000000001,0,18
5933,306.00823260372425,60575.200000000004,0,20
5934,306.00823260372425,62822.399999999994,0,22
5935,305.85991175028596,45635.4,0,24
5936,305.7598822952428,59869.700000000004,0,26
5937,305.7598822952428,58370.4,2,28
5938,305.85991175028596,64468.799999999996,0,33
5939,305.9082026143791,71444.0,1,35
5940,306.00823260372425,64803.8,2,38
5941,306.00823260372425,75801.6,0,43
5942,306.00823260372425,46590.799999999996,1,45
5943,305.9082026143791,53574.4,0,48
5944,305.9082026143791,59182.6,1,50
5945,306.00823260372425,41114.4,1,53
5946,305.85991175028596,69544.8,0,56
5947,305.9082026143791,57950.200000000004,1,58
5948,305.85991175028596,74889.8,0,61
5949,305.85991175028596,46878.5,1,63
5950,305.9082026143791,72959.40000000001,2,66
5951,305.9599411860807,66294.0,0,71
5952,305.9599411860807,60219.600000000006,0,73
5953,305.9599411860807,60526.799999999996,0,75
5954,305.9116339869281,74736.7,1,77
5955,305.85991175028596,67012.09999999999,0,80
5956,305.9116339869281,56069.4,1,82
5957,305.8116050997058,69112.8,0,85
5958,305.7115761935906,63614.100000000006,0,87
5959,305.7115761935906,53542.100000000006,0,89
5960,305.7632826548962,73476.0,0,91
5961,305.7632826548962,56773.600000000006,1,93
5962,305.8116050997058,68512.7,1,96
5963,305.7632826548962,39421.899999999994,2,99
5964,305.7632826548962,66054.9,1,104
5965,305.7632826548962,68355.2,0,107
5966,305.7632826548962,40758.299999999996,0,109
5967,305.9116339869281,70570.5,1,111
5968,305.9633393236399,45619.5,0,114
5969,305.8633109985292,50814.3,1,116
5970,305.7632826548962,64476.4,0,119
5971,305.7632826548962,66725.2,1,121
5972,305.7632826548962,68712.3,0,124
5973,305.7632826548962,61257.799999999996,0,126
5974,305.7632826548962,63527.600000000006,0,128
5975,305.7632826548962,71104.8,1,130
5976,305.6632542927228,62764.8,0,133
5977,305.8116050997058,33991.1,0,135
5978,305.8116050997058,71778.09999999999,0,137
5979,305.9633393236399,81721.2,0,139
5980,305.9599411860807,68477.5,0,141
5981,305.9116339869281,52390.0,2,143
5982,305.8116050997058,61920.0,0,148
5983,305.7632826548962,71902.59999999999,1,150
5984,305.7632826548962,42650.0,1,153
5985,305.8633109985292,42110.4,2,156
5986,305.8116050997058,51821.6,0,161
5987,305.8116050997058,33630.6,0,163
5988,305.8116050997058,69170.4,0,165
5989,305.8116050997058,56762.399999999994,1,167
5990,305.8116050997058,33205.200000000004,0,170
5991,305.8633109985292,50400.6,0,172
5992,305.7632826548962,58892.399999999994,0,174
5993,305.7632826548962,44544.0,1,176
5994,305.61491658488717,73150.0,0,179
5995,305.56656306232617,53196.0,1,181
5996,305.46653575519554,51872.0,1,184
5997,305.56656306232617,59821.200000000004,1,187
5998,305.56656306232617,59545.2,1,190
5999,305.56656306232617,53471.9,1,193
